cliente_id,ingreso_mensual,score_riesgo,monto_solicitado,plazo_meses,tasa_ofrecida,tasa_mercado_referencia,costo_fondeo,acepto,default
362,2448.34,0.7647,31200.0,12,0.2309,0.18635,0.0425,0,
363,3446.05,0.0967,26700.0,12,0.12,0.18635,0.0425,1,0.0
364,1100.58,0.685,3000.0,48,0.1968,0.18635,0.0425,0,
365,1846.87,0.1933,10400.0,12,0.12,0.18635,0.0425,1,0.0
366,4501.0,0.3586,21200.0,36,0.1463,0.18635,0.0425,0,
367,1310.6,0.4498,4100.0,48,0.1488,0.18635,0.0425,0,
368,1254.66,0.5223,9400.0,36,0.1435,0.18635,0.0425,0,
369,2214.43,0.4991,3800.0,18,0.1878,0.18635,0.0425,1,0.0
370,3161.46,0.3616,7900.0,60,0.1602,0.18635,0.0425,1,0.0
371,1992.02,0.7549,2500.0,36,0.2379,0.18635,0.0425,0,
372,4136.04,0.4572,9500.0,18,0.1441,0.18635,0.0425,0,
373,3183.29,0.4481,8400.0,24,0.1575,0.18635,0.0425,0,
374,3156.97,0.5778,12700.0,48,0.1555,0.18635,0.0425,1,0.0
375,2691.44,0.1,21100.0,36,0.1342,0.18635,0.0425,0,
376,7196.01,0.2322,23200.0,36,0.12,0.18635,0.0425,1,0.0
377,1766.58,0.5366,14000.0,12,0.2049,0.18635,0.0425,0,
378,930.0,0.7734,11700.0,24,0.2117,0.18635,0.0425,0,
379,4818.16,0.0997,41300.0,36,0.12,0.18635,0.0425,1,0.0
380,1535.74,0.5371,3700.0,18,0.1748,0.18635,0.0425,1,0.0
381,2101.46,0.2649,6100.0,60,0.12,0.18635,0.0425,1,0.0
382,4091.76,0.2595,32600.0,12,0.1325,0.18635,0.0425,1,0.0
383,930.0,0.8286,2700.0,24,0.2272,0.18635,0.0425,0,
384,988.82,0.8613,4600.0,12,0.2125,0.18635,0.0425,0,
385,930.0,0.5892,5400.0,24,0.187,0.18635,0.0425,1,0.0
386,1274.37,0.2482,8600.0,24,0.1444,0.18635,0.0425,1,0.0
387,2525.9,0.6742,12800.0,24,0.2077,0.18635,0.0425,1,0.0
388,2647.14,0.8122,5300.0,48,0.2161,0.18635,0.0425,0,
389,2307.14,0.301,8000.0,24,0.188,0.18635,0.0425,1,0.0
390,930.0,0.644,8000.0,18,0.2015,0.18635,0.0425,1,0.0
391,930.0,0.4271,4100.0,18,0.1409,0.18635,0.0425,1,0.0
392,2040.0,0.321,22600.0,12,0.1797,0.18635,0.0425,0,
393,1523.8,0.3132,8000.0,18,0.12,0.18635,0.0425,1,0.0
394,2553.71,0.1043,6600.0,24,0.12,0.18635,0.0425,1,0.0
395,2921.38,0.0961,18200.0,18,0.12,0.18635,0.0425,1,0.0
396,2137.14,0.2706,18800.0,12,0.12,0.18635,0.0425,1,0.0
397,3017.16,0.6075,14600.0,60,0.2086,0.18635,0.0425,1,0.0
398,2247.71,0.4478,11000.0,12,0.1792,0.18635,0.0425,1,0.0
399,2655.78,0.2945,14800.0,36,0.1728,0.18635,0.0425,1,0.0
400,1339.19,0.7283,8000.0,24,0.2394,0.18635,0.0425,1,0.0
401,1791.79,0.5753,5300.0,36,0.1784,0.18635,0.0425,1,0.0
402,2207.65,0.1485,2800.0,12,0.12,0.18635,0.0425,1,0.0
403,3119.92,0.4601,20100.0,12,0.1434,0.18635,0.0425,1,0.0
404,1591.18,0.4303,7100.0,24,0.1362,0.18635,0.0425,1,0.0
405,2642.71,0.2933,14900.0,36,0.139,0.18635,0.0425,1,0.0
406,1708.13,0.7729,6800.0,60,0.1915,0.18635,0.0425,1,0.0
407,1854.53,0.7805,10600.0,24,0.2318,0.18635,0.0425,0,
408,3135.51,0.6844,7600.0,36,0.1708,0.18635,0.0425,1,0.0
409,930.0,0.7645,3300.0,36,0.2305,0.18635,0.0425,0,
410,964.55,0.8387,2300.0,60,0.2293,0.18635,0.0425,1,0.0
411,930.0,0.9234,3300.0,36,0.2698,0.18635,0.0425,0,
412,930.0,0.9718,2000.0,24,0.2128,0.18635,0.0425,0,
413,1358.94,0.604,9200.0,36,0.2122,0.18635,0.0425,1,0.0
414,2999.31,0.341,29000.0,48,0.1409,0.18635,0.0425,1,0.0
415,1690.19,0.7509,3100.0,48,0.2133,0.18635,0.0425,0,
416,2208.89,0.6864,10000.0,48,0.2202,0.18635,0.0425,0,
417,3621.17,0.2698,14500.0,12,0.1354,0.18635,0.0425,1,0.0
418,4133.12,0.1207,40900.0,24,0.12,0.18635,0.0425,1,0.0
419,1904.99,0.6142,8900.0,24,0.1985,0.18635,0.0425,1,0.0
420,4192.9,0.4114,34900.0,60,0.1694,0.18635,0.0425,0,
421,2083.18,0.5006,13600.0,18,0.1408,0.18635,0.0425,0,
422,1244.16,0.4993,6600.0,24,0.1764,0.18635,0.0425,0,
423,1423.63,0.6716,4500.0,36,0.2309,0.18635,0.0425,0,
424,930.0,0.8313,4900.0,12,0.2422,0.18635,0.0425,1,0.0
425,1209.65,0.8067,2800.0,48,0.2244,0.18635,0.0425,1,0.0
426,1623.02,0.7967,5700.0,36,0.2045,0.18635,0.0425,1,1.0
427,3090.74,0.5066,3500.0,18,0.1518,0.18635,0.0425,1,0.0
428,5139.74,0.421,46800.0,36,0.1486,0.18635,0.0425,0,
429,930.0,0.6182,4600.0,36,0.2117,0.18635,0.0425,1,1.0
430,2461.18,0.2945,22100.0,18,0.1433,0.18635,0.0425,0,
431,1111.62,0.7686,5300.0,60,0.2182,0.18635,0.0425,1,0.0
432,2575.49,0.3093,12900.0,36,0.12,0.18635,0.0425,1,0.0
433,1840.66,0.4672,11600.0,36,0.1537,0.18635,0.0425,0,
434,930.0,0.9167,4000.0,36,0.2789,0.18635,0.0425,0,
435,3312.04,0.3277,13200.0,18,0.12,0.18635,0.0425,1,0.0
436,1415.29,0.776,5200.0,36,0.228,0.18635,0.0425,1,0.0
437,1472.2,0.1386,3600.0,24,0.12,0.18635,0.0425,1,0.0
438,1093.76,0.5738,4000.0,48,0.2,0.18635,0.0425,1,0.0
439,1377.13,0.6589,10900.0,48,0.1993,0.18635,0.0425,0,
440,2509.5,0.1396,8700.0,48,0.12,0.18635,0.0425,1,0.0
441,1782.25,0.2763,22000.0,18,0.1585,0.18635,0.0425,1,0.0
442,2375.15,0.7398,2900.0,24,0.2239,0.18635,0.0425,1,1.0
443,2419.36,0.4621,19500.0,60,0.1672,0.18635,0.0425,1,0.0
444,4117.05,0.1837,16000.0,24,0.12,0.18635,0.0425,0,
445,1636.78,0.4618,9700.0,24,0.1573,0.18635,0.0425,0,
446,930.0,0.8684,2400.0,18,0.2305,0.18635,0.0425,0,
447,3577.27,0.2479,5200.0,12,0.12,0.18635,0.0425,1,0.0
448,1647.07,0.7122,11900.0,12,0.1764,0.18635,0.0425,0,
449,3672.48,0.09,32900.0,18,0.12,0.18635,0.0425,1,0.0
450,2448.31,0.7395,11200.0,24,0.236,0.18635,0.0425,0,
451,1840.61,0.6537,6400.0,36,0.1912,0.18635,0.0425,1,0.0
452,2401.79,0.8153,10500.0,36,0.24,0.18635,0.0425,0,
453,5839.67,0.2274,25400.0,24,0.12,0.18635,0.0425,1,0.0
454,6262.16,0.0619,24000.0,48,0.12,0.18635,0.0425,1,0.0
455,2057.07,0.4097,10000.0,48,0.133,0.18635,0.0425,1,0.0
456,2163.31,0.5441,13200.0,24,0.1765,0.18635,0.0425,0,
457,3595.21,0.0876,20800.0,36,0.12,0.18635,0.0425,1,0.0
458,1238.48,0.4252,3800.0,48,0.1379,0.18635,0.0425,1,0.0
459,2380.96,0.4326,9200.0,18,0.1898,0.18635,0.0425,1,0.0
460,1951.25,0.4584,4400.0,24,0.1928,0.18635,0.0425,0,
461,2355.8,0.5336,13400.0,36,0.1685,0.18635,0.0425,1,0.0
462,1246.95,0.6014,3300.0,24,0.2606,0.18635,0.0425,0,
463,930.0,0.9457,2000.0,36,0.2832,0.18635,0.0425,0,
464,930.0,0.4669,3000.0,12,0.1857,0.18635,0.0425,1,0.0
465,1065.25,0.5582,6200.0,24,0.1839,0.18635,0.0425,1,0.0
466,1534.91,0.8574,9300.0,60,0.2674,0.18635,0.0425,0,
467,1682.42,0.7665,13400.0,60,0.2279,0.18635,0.0425,1,0.0
468,5795.21,0.0655,78300.0,36,0.12,0.18635,0.0425,1,0.0
469,3655.01,0.2858,16300.0,60,0.1289,0.18635,0.0425,1,0.0
470,1161.04,0.656,4600.0,48,0.1945,0.18635,0.0425,0,
471,2400.37,0.5004,11500.0,18,0.1476,0.18635,0.0425,1,0.0
472,1579.46,0.2708,5600.0,36,0.1466,0.18635,0.0425,1,0.0
473,1690.68,0.5941,3500.0,60,0.1945,0.18635,0.0425,0,
474,2193.67,0.07,4300.0,36,0.12,0.18635,0.0425,1,0.0
475,2790.3,0.2173,11600.0,48,0.1508,0.18635,0.0425,0,
476,1639.99,0.8586,15400.0,36,0.2474,0.18635,0.0425,0,
477,3570.59,0.0359,12100.0,12,0.12,0.18635,0.0425,1,0.0
478,1050.84,0.5754,7000.0,12,0.1664,0.18635,0.0425,1,0.0
479,1986.41,0.4171,16800.0,36,0.1401,0.18635,0.0425,1,0.0
480,8358.31,0.025,55100.0,24,0.12,0.18635,0.0425,1,0.0
481,2240.08,0.7268,15700.0,24,0.2198,0.18635,0.0425,0,
482,4382.19,0.5408,9100.0,24,0.1866,0.18635,0.0425,1,0.0
483,2082.48,0.4967,7900.0,18,0.1919,0.18635,0.0425,1,0.0
484,2731.53,0.1179,4300.0,24,0.1685,0.18635,0.0425,1,0.0
485,1918.08,0.4316,5800.0,24,0.1265,0.18635,0.0425,1,0.0
486,1800.96,0.1893,3500.0,24,0.12,0.18635,0.0425,1,0.0
487,1284.77,0.4142,7600.0,60,0.1633,0.18635,0.0425,1,0.0
488,2512.86,0.3832,4900.0,60,0.1882,0.18635,0.0425,0,
489,1234.45,0.469,2400.0,18,0.1618,0.18635,0.0425,0,
490,2863.05,0.0948,12300.0,18,0.12,0.18635,0.0425,1,0.0
491,3613.29,0.2406,4300.0,18,0.12,0.18635,0.0425,1,1.0
492,2425.55,0.4585,31100.0,36,0.1748,0.18635,0.0425,1,0.0
493,1688.91,0.5624,6400.0,36,0.1844,0.18635,0.0425,1,1.0
494,2546.05,0.8731,21300.0,18,0.2634,0.18635,0.0425,0,
495,1668.04,0.5343,3400.0,36,0.2038,0.18635,0.0425,1,0.0
496,3325.38,0.1452,17800.0,24,0.12,0.18635,0.0425,1,0.0
497,930.0,0.8203,5600.0,24,0.2556,0.18635,0.0425,1,0.0
498,1643.31,0.5262,3800.0,36,0.1627,0.18635,0.0425,1,0.0
499,930.0,0.8464,6400.0,12,0.2461,0.18635,0.0425,1,0.0
500,930.0,0.9749,2800.0,48,0.254,0.18635,0.0425,1,1.0
501,4216.86,0.0384,14200.0,18,0.12,0.18635,0.0425,1,0.0
502,3251.78,0.3459,7600.0,36,0.16,0.18635,0.0425,1,0.0
503,1328.24,0.8207,9400.0,60,0.2161,0.18635,0.0425,0,
504,930.0,0.5757,4900.0,60,0.1728,0.18635,0.0425,1,0.0
505,930.0,0.6647,4700.0,36,0.1982,0.18635,0.0425,0,
506,1464.39,0.6041,7300.0,36,0.2313,0.18635,0.0425,1,0.0
507,7575.84,0.0272,39400.0,36,0.12,0.18635,0.0425,1,0.0
508,2519.25,0.6669,7200.0,18,0.1722,0.18635,0.0425,1,0.0
509,1451.39,0.689,9500.0,24,0.1855,0.18635,0.0425,0,
510,2561.79,0.1429,6600.0,24,0.1386,0.18635,0.0425,1,0.0
511,930.0,0.9122,4700.0,60,0.2986,0.18635,0.0425,1,1.0
512,1678.57,0.8026,6800.0,12,0.2426,0.18635,0.0425,0,
513,2091.69,0.4643,6800.0,36,0.1681,0.18635,0.0425,1,0.0
514,1887.15,0.5132,7800.0,48,0.1739,0.18635,0.0425,1,0.0
515,3068.92,0.1781,15600.0,12,0.12,0.18635,0.0425,1,0.0
516,2396.29,0.7357,15600.0,36,0.1947,0.18635,0.0425,1,0.0
517,2867.41,0.8597,13200.0,36,0.261,0.18635,0.0425,0,
518,1351.35,0.4864,10100.0,12,0.1509,0.18635,0.0425,1,0.0
519,3256.53,0.5187,9700.0,36,0.1893,0.18635,0.0425,0,
520,4884.56,0.2206,18300.0,24,0.12,0.18635,0.0425,1,0.0
521,1155.87,0.9672,6900.0,24,0.2878,0.18635,0.0425,0,
522,1209.94,0.5198,2500.0,12,0.1628,0.18635,0.0425,1,0.0
523,4151.72,0.1328,60700.0,24,0.12,0.18635,0.0425,1,0.0
524,1780.17,0.4923,12400.0,18,0.1507,0.18635,0.0425,0,
525,4311.34,0.129,9200.0,36,0.12,0.18635,0.0425,1,0.0
526,1548.71,0.9332,17200.0,48,0.256,0.18635,0.0425,0,
527,4435.56,0.3359,13300.0,18,0.12,0.18635,0.0425,1,0.0
528,2129.15,0.5865,22500.0,18,0.1791,0.18635,0.0425,0,
529,2284.17,0.6217,15300.0,60,0.1984,0.18635,0.0425,1,0.0
530,4713.68,0.1788,8300.0,24,0.1224,0.18635,0.0425,1,0.0
531,1619.64,0.5584,4100.0,36,0.1837,0.18635,0.0425,1,0.0
532,1174.62,0.5397,2300.0,18,0.1945,0.18635,0.0425,0,
533,1543.54,0.8873,5700.0,18,0.2508,0.18635,0.0425,1,0.0
534,2543.74,0.384,19000.0,24,0.1503,0.18635,0.0425,1,0.0
535,930.0,0.7214,9100.0,36,0.2268,0.18635,0.0425,1,0.0
536,2818.76,0.5557,6500.0,36,0.1598,0.18635,0.0425,1,0.0
537,1468.23,0.7074,3100.0,48,0.2517,0.18635,0.0425,0,
538,3740.76,0.1455,20700.0,12,0.12,0.18635,0.0425,1,0.0
539,930.0,0.8392,2000.0,36,0.2386,0.18635,0.0425,0,
540,1279.73,0.5765,9500.0,24,0.1928,0.18635,0.0425,0,
541,930.0,0.8276,5900.0,18,0.2608,0.18635,0.0425,0,
542,1251.89,0.7927,5800.0,24,0.2394,0.18635,0.0425,0,
543,2270.83,0.7177,16400.0,24,0.2288,0.18635,0.0425,0,
544,1792.17,0.5044,12700.0,24,0.1752,0.18635,0.0425,1,0.0
545,1719.98,0.5628,4300.0,60,0.1634,0.18635,0.0425,1,0.0
546,1812.2,0.7745,3700.0,24,0.1755,0.18635,0.0425,0,
547,2215.76,0.3166,9600.0,48,0.1524,0.18635,0.0425,0,
548,1131.52,0.4943,8300.0,36,0.1915,0.18635,0.0425,1,0.0
549,2929.32,0.4695,7100.0,48,0.1424,0.18635,0.0425,1,0.0
550,2858.42,0.4994,6100.0,36,0.146,0.18635,0.0425,1,0.0
551,2450.57,0.5896,5400.0,48,0.167,0.18635,0.0425,1,0.0
552,2695.05,0.7454,9200.0,18,0.2087,0.18635,0.0425,0,
553,2333.06,0.091,2000.0,12,0.12,0.18635,0.0425,1,0.0
554,6118.32,0.1297,16200.0,36,0.12,0.18635,0.0425,1,0.0
555,1886.11,0.7339,10900.0,24,0.2215,0.18635,0.0425,1,0.0
556,1669.51,0.8239,12200.0,24,0.237,0.18635,0.0425,0,
557,1303.39,0.7911,16800.0,18,0.2189,0.18635,0.0425,1,0.0
558,1116.73,0.8774,4700.0,36,0.2284,0.18635,0.0425,0,
559,992.76,0.5215,3100.0,36,0.1458,0.18635,0.0425,1,0.0
560,1209.2,0.9131,13700.0,36,0.2421,0.18635,0.0425,0,
561,1903.36,0.8423,8600.0,24,0.252,0.18635,0.0425,0,
562,2382.58,0.2903,10900.0,36,0.12,0.18635,0.0425,1,0.0
563,2036.37,0.5249,17800.0,48,0.1745,0.18635,0.0425,0,
564,1294.74,0.7651,2000.0,24,0.2027,0.18635,0.0425,1,0.0
565,3260.81,0.1721,15400.0,18,0.12,0.18635,0.0425,0,
566,2982.69,0.2774,5700.0,36,0.1457,0.18635,0.0425,1,0.0
567,1811.74,0.5717,2200.0,24,0.2099,0.18635,0.0425,1,0.0
568,1378.18,0.903,3500.0,36,0.2615,0.18635,0.0425,1,0.0
569,2682.97,0.7452,27400.0,24,0.1962,0.18635,0.0425,1,0.0
570,2196.9,0.6298,3300.0,36,0.2136,0.18635,0.0425,0,
571,930.0,0.9398,3200.0,60,0.2738,0.18635,0.0425,1,0.0
572,1906.21,0.4661,13200.0,18,0.2042,0.18635,0.0425,0,
573,2289.0,0.8238,6000.0,18,0.2251,0.18635,0.0425,1,0.0
574,1201.92,0.8269,15300.0,60,0.2439,0.18635,0.0425,0,
575,2199.18,0.5004,9700.0,60,0.1533,0.18635,0.0425,0,
576,930.0,0.8459,2000.0,24,0.2022,0.18635,0.0425,1,0.0
577,4152.64,0.1273,10300.0,24,0.12,0.18635,0.0425,1,0.0
578,3954.35,0.2506,5800.0,36,0.1224,0.18635,0.0425,1,0.0
579,1720.8,0.7348,4600.0,36,0.2032,0.18635,0.0425,0,
580,2421.42,0.1651,9000.0,36,0.12,0.18635,0.0425,0,
581,930.0,0.879,6500.0,36,0.2599,0.18635,0.0425,0,
582,1042.48,0.5002,14800.0,36,0.1715,0.18635,0.0425,1,0.0
583,1681.87,0.6738,6400.0,48,0.1749,0.18635,0.0425,0,
584,1092.32,0.7919,7000.0,24,0.2099,0.18635,0.0425,0,
585,2941.6,0.3424,12100.0,36,0.1444,0.18635,0.0425,0,
586,5991.48,0.0732,14300.0,36,0.12,0.18635,0.0425,1,0.0
587,1030.83,0.8657,3000.0,60,0.2514,0.18635,0.0425,0,
588,1244.12,0.7205,12000.0,36,0.2327,0.18635,0.0425,0,
589,2255.5,0.1473,7400.0,48,0.12,0.18635,0.0425,0,
590,4836.53,0.0522,51800.0,18,0.12,0.18635,0.0425,1,0.0
591,1005.0,0.6088,4700.0,36,0.2042,0.18635,0.0425,0,
592,2272.56,0.7504,11100.0,18,0.2407,0.18635,0.0425,0,
593,5434.38,0.2851,46600.0,36,0.128,0.18635,0.0425,0,
594,930.0,0.8093,4700.0,24,0.2321,0.18635,0.0425,1,0.0
595,972.82,0.6892,2000.0,36,0.2152,0.18635,0.0425,1,0.0
596,1565.05,0.7452,4300.0,24,0.2212,0.18635,0.0425,0,
597,1483.11,0.7967,7200.0,48,0.2251,0.18635,0.0425,1,0.0
598,3106.23,0.091,16100.0,18,0.12,0.18635,0.0425,1,0.0
599,2263.28,0.2853,11600.0,18,0.12,0.18635,0.0425,0,
600,930.0,0.6468,3900.0,24,0.2113,0.18635,0.0425,0,
601,2634.29,0.4714,12500.0,24,0.1748,0.18635,0.0425,0,
602,1437.0,0.7783,13000.0,12,0.2322,0.18635,0.0425,1,1.0
603,4012.88,0.083,14100.0,24,0.12,0.18635,0.0425,1,0.0
604,1397.67,0.7422,5900.0,36,0.2164,0.18635,0.0425,1,0.0
605,1390.69,0.8048,10400.0,36,0.2696,0.18635,0.0425,1,0.0
606,2672.13,0.581,20500.0,18,0.2052,0.18635,0.0425,0,
607,3021.84,0.4165,6100.0,24,0.1934,0.18635,0.0425,1,0.0
608,2537.78,0.2056,2600.0,24,0.12,0.18635,0.0425,1,0.0
609,930.0,0.9598,6300.0,48,0.2621,0.18635,0.0425,1,1.0
610,2667.55,0.2294,15100.0,24,0.12,0.18635,0.0425,1,0.0
611,1115.47,0.8791,5000.0,36,0.2761,0.18635,0.0425,0,
612,2255.28,0.4963,16100.0,48,0.1293,0.18635,0.0425,0,
613,930.0,0.8593,3600.0,18,0.2555,0.18635,0.0425,0,
614,2535.28,0.4369,14000.0,36,0.1631,0.18635,0.0425,1,0.0
615,1265.6,0.7848,4200.0,18,0.2503,0.18635,0.0425,1,1.0
616,971.97,0.8822,2600.0,48,0.2378,0.18635,0.0425,0,
617,2940.66,0.4454,11300.0,24,0.1269,0.18635,0.0425,0,
618,2263.26,0.1748,3500.0,36,0.1453,0.18635,0.0425,1,0.0
619,1408.26,0.68,3600.0,60,0.2083,0.18635,0.0425,0,
620,4426.06,0.1771,19300.0,18,0.127,0.18635,0.0425,1,0.0
621,1550.33,0.7718,8700.0,36,0.2207,0.18635,0.0425,1,1.0
622,2014.99,0.6042,17100.0,36,0.2161,0.18635,0.0425,0,
623,2297.75,0.593,9700.0,36,0.2066,0.18635,0.0425,0,
624,1403.82,0.505,3700.0,18,0.198,0.18635,0.0425,0,
625,2570.41,0.5621,5000.0,18,0.1784,0.18635,0.0425,0,
626,1472.57,0.9493,11900.0,48,0.2895,0.18635,0.0425,0,
627,1575.47,0.6181,7700.0,24,0.2067,0.18635,0.0425,0,
628,4214.01,0.2179,17300.0,36,0.12,0.18635,0.0425,0,
629,1111.59,0.8663,5500.0,36,0.2731,0.18635,0.0425,1,0.0
630,930.0,0.6795,6700.0,18,0.22,0.18635,0.0425,0,
631,4836.05,0.7074,48000.0,24,0.2081,0.18635,0.0425,0,
632,8137.21,0.0106,14100.0,18,0.12,0.18635,0.0425,1,0.0
633,1581.04,0.3723,6100.0,18,0.1269,0.18635,0.0425,0,
634,930.0,0.9081,6300.0,48,0.2572,0.18635,0.0425,1,0.0
635,1666.37,0.7049,3000.0,36,0.2247,0.18635,0.0425,0,
636,1688.93,0.4718,20200.0,24,0.1692,0.18635,0.0425,0,
637,1781.57,0.4369,6900.0,36,0.1646,0.18635,0.0425,0,
638,1067.61,0.8811,13800.0,36,0.2379,0.18635,0.0425,0,
639,2729.69,0.7281,4500.0,12,0.1998,0.18635,0.0425,0,
640,2647.61,0.0641,21000.0,24,0.12,0.18635,0.0425,1,0.0
641,930.0,0.6698,2700.0,36,0.2117,0.18635,0.0425,1,0.0
642,2916.91,0.2829,13200.0,24,0.1209,0.18635,0.0425,1,0.0
643,6178.36,0.0725,39500.0,24,0.12,0.18635,0.0425,1,0.0
644,2177.48,0.3162,16500.0,24,0.1531,0.18635,0.0425,1,0.0
645,1641.75,0.4282,9500.0,36,0.1777,0.18635,0.0425,0,
646,1829.55,0.9095,8000.0,36,0.2447,0.18635,0.0425,0,
647,2784.25,0.4199,13700.0,36,0.1233,0.18635,0.0425,0,
648,930.0,0.8926,15900.0,48,0.2597,0.18635,0.0425,0,
649,2168.36,0.5051,18000.0,18,0.1678,0.18635,0.0425,0,
650,1594.08,0.4363,3800.0,18,0.1603,0.18635,0.0425,0,
651,5514.91,0.4156,26800.0,48,0.146,0.18635,0.0425,0,
652,1797.2,0.8331,10800.0,24,0.2719,0.18635,0.0425,0,
653,4991.21,0.2251,3600.0,18,0.12,0.18635,0.0425,0,
654,1073.34,0.7691,9500.0,18,0.2638,0.18635,0.0425,1,0.0
655,2741.36,0.1865,6900.0,24,0.1254,0.18635,0.0425,1,0.0
656,2362.98,0.1239,7300.0,36,0.12,0.18635,0.0425,1,0.0
657,1222.52,0.7968,2500.0,24,0.2293,0.18635,0.0425,0,
658,2184.05,0.2715,17400.0,24,0.12,0.18635,0.0425,1,0.0
659,3877.42,0.1101,25500.0,60,0.12,0.18635,0.0425,0,
660,1654.11,0.4736,13600.0,24,0.1741,0.18635,0.0425,0,
661,930.0,0.8439,9600.0,24,0.2312,0.18635,0.0425,0,
662,1960.25,0.6162,10300.0,24,0.21,0.18635,0.0425,0,
663,1200.1,0.8989,4000.0,36,0.2641,0.18635,0.0425,0,
664,1637.19,0.8305,8700.0,48,0.2042,0.18635,0.0425,1,0.0
665,1891.88,0.4508,5800.0,60,0.1751,0.18635,0.0425,1,0.0
666,930.0,0.8478,5900.0,24,0.2614,0.18635,0.0425,1,0.0
667,930.0,0.8888,8400.0,24,0.2198,0.18635,0.0425,1,0.0
668,2586.03,0.2348,6800.0,36,0.1586,0.18635,0.0425,1,0.0
669,1481.36,0.705,7900.0,48,0.2416,0.18635,0.0425,0,
670,930.0,0.9293,4000.0,12,0.224,0.18635,0.0425,0,
671,3058.79,0.3525,13800.0,60,0.1358,0.18635,0.0425,1,0.0
672,2302.15,0.2517,18200.0,48,0.12,0.18635,0.0425,1,0.0
673,1332.37,0.8722,8100.0,24,0.2232,0.18635,0.0425,1,0.0
674,953.72,0.8022,3700.0,36,0.2392,0.18635,0.0425,0,
675,3146.46,0.2933,13200.0,60,0.1342,0.18635,0.0425,1,0.0
676,2402.55,0.5989,11800.0,18,0.1741,0.18635,0.0425,1,0.0
677,7418.64,0.078,35000.0,60,0.12,0.18635,0.0425,1,0.0
678,2498.8,0.7555,12200.0,18,0.2238,0.18635,0.0425,0,
679,2454.19,0.3741,17500.0,60,0.1556,0.18635,0.0425,0,
680,1804.44,0.8341,3700.0,12,0.2228,0.18635,0.0425,0,
681,3113.43,0.1208,19000.0,36,0.12,0.18635,0.0425,1,0.0
682,2799.47,0.3558,18200.0,12,0.1547,0.18635,0.0425,1,0.0
683,3962.64,0.2985,49600.0,24,0.1505,0.18635,0.0425,1,0.0
684,1482.5,0.3796,6500.0,12,0.1543,0.18635,0.0425,1,0.0
685,1554.84,0.832,9400.0,12,0.2421,0.18635,0.0425,0,
686,1517.62,0.7969,11900.0,48,0.2271,0.18635,0.0425,0,
687,3068.91,0.7206,18300.0,60,0.2085,0.18635,0.0425,1,0.0
688,4543.42,0.0462,5000.0,36,0.12,0.18635,0.0425,1,0.0
689,1534.77,0.218,2000.0,48,0.12,0.18635,0.0425,1,0.0
690,1564.04,0.9028,6500.0,18,0.2613,0.18635,0.0425,0,
691,2356.02,0.6219,11000.0,36,0.1816,0.18635,0.0425,1,0.0
692,1727.26,0.568,9700.0,24,0.1989,0.18635,0.0425,0,
693,3355.96,0.3644,6400.0,48,0.12,0.18635,0.0425,0,
694,930.0,0.8448,6200.0,36,0.2551,0.18635,0.0425,0,
695,1251.56,0.7591,2400.0,60,0.2201,0.18635,0.0425,1,0.0
696,1282.68,0.6388,7600.0,60,0.1777,0.18635,0.0425,1,0.0
697,930.0,0.9324,2200.0,24,0.2365,0.18635,0.0425,1,1.0
698,1160.05,0.7309,7400.0,36,0.2297,0.18635,0.0425,0,
699,1191.66,0.9047,9400.0,48,0.2559,0.18635,0.0425,0,
700,1770.56,0.6688,4900.0,24,0.2104,0.18635,0.0425,0,
701,3669.17,0.6164,21500.0,48,0.192,0.18635,0.0425,1,0.0
702,1727.93,0.6786,8900.0,12,0.2001,0.18635,0.0425,0,
703,1117.63,0.8634,3000.0,24,0.2476,0.18635,0.0425,1,0.0
704,1917.9,0.3051,3600.0,36,0.1328,0.18635,0.0425,1,0.0
705,3541.65,0.2446,23700.0,24,0.12,0.18635,0.0425,1,0.0
706,1152.15,0.7473,13300.0,48,0.1884,0.18635,0.0425,1,0.0
707,1194.69,0.7598,4700.0,36,0.2104,0.18635,0.0425,1,1.0
708,2698.07,0.8208,3000.0,36,0.2397,0.18635,0.0425,0,
709,1750.62,0.9099,2000.0,48,0.271,0.18635,0.0425,0,
710,2834.46,0.4029,13800.0,36,0.12,0.18635,0.0425,0,
711,1964.51,0.4479,3000.0,18,0.152,0.18635,0.0425,0,
712,2920.91,0.3679,3800.0,48,0.1503,0.18635,0.0425,1,0.0
713,1114.99,0.8948,3000.0,36,0.2538,0.18635,0.0425,0,
714,1966.22,0.5763,13000.0,18,0.1888,0.18635,0.0425,0,
715,1761.18,0.6523,11100.0,60,0.1924,0.18635,0.0425,0,
716,1008.62,0.6707,6900.0,24,0.191,0.18635,0.0425,1,0.0
717,930.0,0.7191,3100.0,12,0.2252,0.18635,0.0425,1,0.0
718,2895.24,0.4492,10000.0,60,0.1669,0.18635,0.0425,1,0.0
719,1629.39,0.6266,13300.0,18,0.1963,0.18635,0.0425,0,
720,1122.93,0.7281,4200.0,24,0.2581,0.18635,0.0425,0,
721,1876.63,0.4359,3400.0,36,0.184,0.18635,0.0425,1,0.0
722,3699.93,0.0506,10200.0,48,0.12,0.18635,0.0425,0,
723,930.0,0.8444,6400.0,12,0.2598,0.18635,0.0425,0,
724,930.0,0.6212,5400.0,36,0.2097,0.18635,0.0425,0,
725,1186.56,0.9092,4900.0,36,0.2488,0.18635,0.0425,0,
